brand, name, size, Orig, Current, Save, Url,
"adidas","F10 TRX FG - Boots - Black/White/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","49.99","40.0","9.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F10-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteSolar-Blue-68447.aspx",
"adidas","F10 TRX Turf Boots - Black/White/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","49.99","35.0","14.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F10-TRX-Turf-Astro-Turf-Soccer-Cleats-BlackRunning-WhiteSolar-Blue-68446.aspx",
"adidas","F5 TRX FG Boots - Black/White/Blue","SIZES  7, 8, 8, 9, 9, 10, 10, 11","40.0","28.0","12.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F5-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteSolar-Blue-68452.aspx",
"Nike","Tiempo Legend V SG-Pro - White/Black/Blue","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","159.99","127.99","32.0","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Legend-V-Relective-SGPro-Soft-Ground-Soccer-Cleats-WhiteBlackTreasure-Blue-72264.aspx",
"Nike","Tiempo Legend V FG - White/Black/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","149.99","119.99","30.0","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Legend-V-Reflective-FG-Firm-Ground-Soccer-Cleats-WhiteBlackTreasure-Blue-72266.aspx",
"Nike","Tiempo Legacy FG - White/Black/Blue","SIZES  5, 6, 8, 8, 9, 9, 10, 10, 11","74.99","59.99","15.0","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Legacy-FG-Firm-Ground-Soccer-Cleats-WhiteBlackTreasure-Blue-72268.aspx",
"Nike","Tiempo Genio FG - White/Black/Blue","SIZES  5, 8, 8, 9, 9, 10, 10","49.99","39.99","10.0","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Genio-FG-Firm-Ground-Soccer-Cleats-WhiteBlackTreasure-Blue-72270.aspx",
"Nike","Bomba Finale II - White/Metallic Silver/Electric Green","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 10, 11","86.0","61.0","25.0","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Bomba-Finale-II-Turf-Soccer-Cleats-WhiteMetallic-SilverElectric-Green-74056.aspx",
"adidas","Predator LZ XTRX SG - Black/White/Berry","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","170.0","119.0","51.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-LZ-XTRX-SG-Soft-Ground-Soccer-Cleats-BlackRunning-WhiteVivid-Berry-68612.aspx",
"adidas","Predator LZ TRX FG - Black/White/Berry","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","160.0","112.0","48.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteVivid-Berry-68611.aspx",
"adidas","Predator Absolion LZ TRX FG - Black/White/Berry","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","95.0","66.0","29.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-Absolion-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteVivid-Berry-68616.aspx",
"adidas","Predator Absolado LZ TRX Turf - Black/White/Berry","SIZES  7, 8, 8, 9, 9, 10, 10, 11","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-Absolado-LZ-TRX-Turf-Astro-Turf-Soccer-Cleats-BlackRunning-WhiteVivid-Berry-68621.aspx",
"adidas","Predator Absolado LZ XTRX SG - Black/White/Berry","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","60.0","42.0","18.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-Absolado-LZ-XTRX-SG-Soft-Ground-Soccer-Cleats-BlackRunning-WhiteVivid-Berry-68615.aspx",
"adidas","Predator Absolado LZ TRX FG - Black/White/Berry","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 13","55.0","38.0","17.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-Absolado-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteVivid-Berry-68619.aspx",
"adidas","Predito LZ TRX Turf - Black/White/Berry","SIZES  8, 8, 9, 9, 10, 10, 11","45.0","31.0","14.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predito-LZ-TRX-Turf-Astro-Turf-Soccer-Cleats-BlackRunning-WhiteVivid-Berry-68628.aspx",
"adidas","Predito LZ TRX FG - Black/White/Berry","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11","45.0","31.0","14.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predito-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteVivid-Berry-68626.aspx",
"Nike","Tiempo Genio Indoor - Desert Sand/Blk/Orng","SIZES  5, 7, 8, 8, 9, 9, 10, 10, 11","0.0","49.99","-49.99","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Genio-Indoor-Soccer-Cleats-Desert-SandBlackOrange-72290.aspx",
"adidas","Nitrocharge 1.0 TRX FG - Black/Slime","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","150.0","105.0","45.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Nitrocharge-10-TRX-FG-Firm-Ground-Soccer-Cleats-BlackSolar-SlimeSolar-Slime-68562.aspx",
"adidas","Nitrocharge 2.0 TRX FG - Black/Slime","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 13","75.0","52.0","23.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Nitrocharge-20-TRX-FG-Firm-Ground-Soccer-Cleats-BlackSolar-SlimeSolar-Slime-68564.aspx",
"adidas","Nitrocharge 3.0 SG - Black/Slime","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10","52.0","36.0","16.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Nitrocharge-30-SG-Soft-Ground-Soccer-Cleats-BlackSolar-SlimeSolar-Slime-68568.aspx",
"adidas","Nitrocharge 3.0 TRX Turf - Black/Slime","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","50.0","35.0","15.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Nitrocharge-30-TRX-Turf-Astro-Turf-Soccer-Cleats-BlackSolar-SlimeSolar-Slime-68569.aspx",
"adidas","Nitrocharge 3.0 TRX FG - Black/Slime","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 13","50.0","35.0","15.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Nitrocharge-30-TRX-FG-Firm-Ground-Soccer-Cleats-BlackSolar-SlimeSolar-Slime-68567.aspx",
"Nike","Tiempo Legend V SG-Pro - Desert Sand/Blk/Orng","SIZES  6, 6, 7, 7, 8, 9, 9, 10, 10","0.0","149.99","-149.99","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Legend-V-SGPro-Soft-Ground-Soccer-Cleats-Desert-SandBlackOrange-72275.aspx",
"Nike","Tiempo Legend V AG - Desert Sand/Blk/Orng","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","0.0","139.99","-139.99","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Legend-V-AG-Artificial-Ground-Soccer-Cleats-Desert-SandBlackOrange-72284.aspx",
"Nike","Tiempo Legacy Indoor - Desert Sand/Blk/Orng","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","74.99","-74.99","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Legacy-Indoor-Soccer-Cleats-Desert-SandBlackOrange-72287.aspx",
"Nike","Tiempo Legacy FG - Desert Sand/Blk/Orng","SIZES  8, 8, 9, 9, 10, 10, 11","0.0","74.99","-74.99","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Legacy-FG-Firm-Ground-Soccer-Cleats-Desert-SandBlackOrange-72286.aspx",
"Nike","Tiempo Legacy TF - Desert Sand/Blk/Orng","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","0.0","74.99","-74.99","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Legacy-TF-Astro-Turf-Soccer-Cleats-Desert-SandBlackOrange-72285.aspx",
"Nike","Tiempo Genio TF - Desert Sand/Blk/Orng","SIZES  5, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","49.99","-49.99","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Genio-TF-Astro-Turf-Soccer-Cleats-Desert-SandBlackOrange-72294.aspx",
"Nike","Tiempo Genio FG - Desert Sand/Blk/Orng","SIZES  5, 7, 8, 9, 9, 10, 10, 11","0.0","49.99","-49.99","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Tiempo-Genio-FG-Firm-Ground-Soccer-Cleats-Desert-SandBlackOrange-72289.aspx",
"Pantofola","d'Oro Lazzarini Deluxe Combi - Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","179.99","-179.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Lazzarini-Deluxe-Combi-Limited-Edition-Soccer-Cleats-Black-76394.aspx",
"Pantofola","d'Oro Lazzarini Deluxe FG - Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","179.99","-179.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Lazzarini-Deluxe-FG-Limited-Edition-Firm-Ground-Soccer-Cleats-Black-76393.aspx",
"Pantofola","d'Oro Lazzarini Deluxe Stud - Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","179.99","-179.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Lazzarini-Deluxe-Stud-Limited-Edition-Soft-Ground-Soccer-Cleats-Black-76392.aspx",
"Pantofola","d'Oro Lazzarini Deluxe Pro Combi - Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","179.99","-179.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Lazzarini-Deluxe-Pro-Combi-Limited-Edition-Soccer-Cleats-Black-76391.aspx",
"Pantofola","d'Oro Lazzarini Deluxe Pro FG - Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","179.99","-179.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Lazzarini-Deluxe-Pro-FG-Firm-Ground-Limited-Edition-Soccer-Cleats-Black-76390.aspx",
"Pantofola","d'Oro Lazzarini Deluxe Pro Stud - Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","179.99","-179.99","http://www.prodirectsoccer.com/Products/Pantofola-d%27Oro-Football-Boots-Lazzarini-Deluxe-Pro-Stud-Limited-Edition-Soft-Ground-Soccer-Cleats-Black-76389.aspx",
"Pantofola","d'Oro Lazzarini Camo Combi - Camo","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","149.99","-149.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Lazzarini-Camo-Combi-Limited-Edition-Soccer-Cleats-Camo-76397.aspx",
"Pantofola","d'Oro Lazzarini Camo PU - Camo","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","149.99","-149.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Lazzarini-Camo-PU-Limited-Edition-Firm-Ground-Soccer-Cleats-Camo-76395.aspx",
"adidas","11Pro XTRX SG - Black/White/Slime","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 13","125.0","87.0","38.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Pro-XTRX-SG-Soft-Ground-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-68653.aspx",
"adidas","11Pro TRX FG - Black/White/Slime","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","125.0","87.0","38.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Pro-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-68651.aspx",
"adidas","11Nova XTRX SG - Black/White/Slime","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11","60.0","42.0","18.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Nova-XTRX-SG-Soft-Ground-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-68655.aspx",
"adidas","11Nova Indoor - Black/White/Slime","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11","55.0","38.0","17.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Nova-Indoor-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-68656.aspx",
"adidas","11Nova TRX FG - Black/White/Slime","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","55.0","38.0","17.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Nova-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-68654.aspx",
"adidas","11Questra SG - Black/White/Slime","SIZES  8, 8, 9, 10","42.0","29.0","13.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Questra-SG-Soft-Ground-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-68664.aspx",
"adidas","11Questra Indoor - Black/White/Slime","SIZES  6, 7, 8, 9, 10, 10, 11","40.0","28.0","12.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Questra-Indoor-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-68673.aspx",
"adidas","11Questra TRX Turf - Black/White/Slime","SIZES  6, 7, 8, 8, 9, 9, 10, 10, 11","40.0","28.0","12.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Questra-TRX-Turf-Astro-Turf-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-68667.aspx",
"adidas","11Questra TRX FG - Black/White/Slime","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 13","40.0","28.0","12.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Questra-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-68662.aspx",
"Mizuno","Morelia Neo Mix - Black/Lime/White","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","139.99","-139.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Neo-Mix-Soccer-Cleats-BlackLimeWhite-69292.aspx",
"Mizuno","Morelia Neo MD - Black/Lime/White","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","129.99","-129.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Neo-MD-Soccer-Cleats-BlackLimeWhite-69290.aspx",
"Pantofola","d'Oro Dream Extra Canguro SG - Black","SIZES  6, 6, 7, 8, 9, 9, 10","0.0","109.99","-109.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Dream-Extra-Canguro-Soft-Ground-Soccer-Cleats-Black-77924.aspx",
"Mizuno","Morelia Neo Zen MD - Black/Lime/White","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","79.99","-79.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Neo-Zen-MD-Soccer-Cleats-BlackLimeWhite-69295.aspx",
"Mizuno","Morelia Neo Shin MD - Black/Lime/White","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","59.99","-59.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Neo-Shin-MD-Soccer-Cleats-BlackLimeWhite-69298.aspx",
"Mizuno","Morelia Neo Shin AS - Black/Lime/White","SIZES  7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Neo-Shin-AS-Soccer-Cleats-BlackLimeWhite-69301.aspx",
"adidas","Freefootball x-ite - Black/Solar Zest","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-xite-Fives-Astro-Turf-Soccer-Cleats-BlackSolar-ZestSolar-Zest-68695.aspx",
"adidas","Freefootball x-ite - Black","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-xite-Fives-Astro-Turf-Soccer-Cleats-BlackBlackSolar-Zest-68694.aspx",
"adidas","Freefootball SuperSala - Black/White/Slime","SIZES  7, 8, 8, 9, 9, 10, 10, 11, 13","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-SuperSala-Fives-Indoor-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-68710.aspx",
"adidas","Freefootball JaneirinhaSala - Black/White/Blue","SIZES  8, 8, 9, 9, 10, 10, 11","0.0","34.99","-34.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-JaneirinhaSala-Fives-Indoor-Soccer-Cleats-BlackRunning-WhiteSolar-Blue-68707.aspx",
"adidas","Freefootball SpeedTrick - Blue/White/Slime","SIZES  6, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-SpeedTrick-Fives-Indoor-Soccer-Cleats-Samba-BlueRunning-WhiteSolar-Slime-68705.aspx",
"adidas","Freefootball x-ite - Blue/Slime/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-xite-Fives-Astro-Turf-Soccer-Cleats-Samba-BlueSolar-SlimeSolar-Blue-68697.aspx",
"adidas","Freefootball SuperSala - Blue","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/adidas-Voetbal-Schoenen-adidas-Freefootball-SuperSala-Fives-Indoor-Soccer-Cleats-Samba-BlueTribe-BlueSolar-Blue-68708.aspx",
"adidas","Freefootball x-ite TD - Blue/White/Zest","SIZES  7, 7, 8, 8, 9, 10, 10, 11","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-xite-TD-Fives-Astro-Turf-Soccer-Cleats-Tribe-BlueRunning-WhiteSolar-Zest-68693.aspx",
"adidas","Freefootball TopSala - Slime/Black/Glow","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-TopSala-Fives-Indoor-Soccer-Cleats-Solar-SlimeBlackGlow-68700.aspx",
"adidas","Freefootball SpeedKick - Slime/White/Blue","SIZES  6, 7, 8, 9, 9, 10, 10, 11, 12, 13","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-SpeedKick-Fives-Indoor-Soccer-Cleats-Solar-SlimeRunning-WhiteSamba-Blue-68703.aspx",
"adidas","Freefootball JaneirinhaSala - Slime/Night Shade/Glow","SIZES  7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","34.99","-34.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-JaneirinhaSala-Fives-Indoor-Soccer-Cleats-Solar-SlimeNight-ShadeGlow-68706.aspx",
"Lotto","Solista II FG - Reflex Silver/Yellow","SIZES  5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","109.99","-109.99","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Solista-II-FG-Firm-Ground-Soccer-Cleats-Reflex-SilverYellow-72505.aspx",
"Mizuno","Wave Ignitus 3 MD - Orange/Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","129.99","100.0","29.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Wave-Ignitus-3-MD-Soccer-Cleats-Neon-OrangeBlack-69245.aspx",
"Mizuno","Ignitus Club 3 MD - Orange/Black","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","80.0","60.0","20.0","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Ignitus-Club-3-MD-Soccer-Cleats-Neon-OrangeBlack-69287.aspx",
"adidas","Freefootball TopSala - Orange/White/Purple","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-TopSala-Fives-Indoor-Soccer-Cleats-Bahia-OrangeRunning-WhiteCollegiate-Purple-68701.aspx",
"adidas","Freefootball x-ite - Berry/White/Slime","SIZES  6, 6, 8, 8, 9, 9, 10, 10, 11, 12, 13","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-xite-Fives-Astro-Turf-Soccer-Cleats-Vivid-BerryRunning-WhiteSolar-Slime-68696.aspx",
"Lotto","Zhero Gravity IV 700 FG - White/Black","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10","0.0","45.0","-45.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-IV-700-FG-Firm-Ground-Soccer-Cleats-WhiteBlack-72901.aspx",
"adidas","Freefootball SuperSala - White/Purple/Slime","SIZES  6, 6, 7, 7, 8, 9, 9, 10, 10, 11, 13","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-SuperSala-Fives-Indoor-Soccer-Cleats-Running-WhiteCollegiate-PurpleSolar-Slime-68712.aspx",
"adidas","Freefootball x-ite TD - White/Onix/Silver","SIZES  8, 8, 9, 10, 10, 11, 12","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-xite-TD-Fives-Astro-Turf-Soccer-Cleats-Running-WhiteDark-OnixMetallic-Silver-68692.aspx",
"adidas","Freefootball SpeedTrick - Zest/White/Pink","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Freefootball-SpeedTrick-Fives-Indoor-Soccer-Cleats-Solar-ZestRunning-WhiteVivid-Pink-68704.aspx",
"adidas","11Pro TRX AG - Black/White/Slime","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 12, 13","125.0","87.0","38.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Pro-TRX-AG-Artificial-Ground-Soccer-Cleats-BlackRunning-WhiteSolar-Slime-77375.aspx",
"Pantofola","d'Oro Sirio Ambra - Black/Gold","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","149.99","-149.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Sirio-Ambra-Astro-Turf-Soccer-Cleats-BlackMetallic-Gold-64544.aspx",
"Pantofola","d'Oro Sirio Combi - Black/Gold","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","149.99","-149.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Sirio-Combi-All-Ground-Soccer-Cleats-BlackMetallic-Gold-64542.aspx",
"Puma","King SL FG - Black/White/Blue","SIZES  6, 6, 7, 8, 9, 10, 10, 11, 13","155.0","108.0","47.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-King-SL-FG-Firm-Ground-Soccer-Cleats-BlackWhiteFluo-Blue-68950.aspx",
"Puma","King Mixed SG - Black/White/Blue","SIZES  6, 7, 7, 8","130.0","91.0","39.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-King-Mixed-SG-Soft-Ground-Soccer-Cleats-BlackWhiteFluo-Blue-68956.aspx",
"Puma","King FG - Black/White/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 13","125.0","87.0","38.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-King-FG-Firm-Ground-Soccer-Cleats-BlackWhiteFluo-Blue-68957.aspx",
"Puma","Spirit Mixed SG - Black/White/Blue","SIZES  6, 6, 7, 7, 8, 9","90.0","63.0","27.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Spirit-Mixed-SG-Soft-Ground-Soccer-Cleats-BlackWhiteFluo-Blue-68959.aspx",
"Puma","Spirit FG - Black/White/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","85.0","59.0","26.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Spirit-FG-Firm-Ground-Soccer-Cleats-BlackWhiteFluo-Blue-68961.aspx",
"Pantofola","d'Oro Sirio FG - Black/Gold","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","149.99","-149.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Sirio-FG-Firm-Ground-Soccer-Cleats-BlackMetallic-Gold-64543.aspx",
"adidas","F50 adiZero XTRX SG - Blue/White/Zest","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","170.0","119.0","51.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F50-adiZero-XTRX-SG-Soft-Ground-Soccer-Cleats-Solar-BlueRunning-WhiteSolar-Zest-68457.aspx",
"adidas","F50 adiZero TRX FG Leather - Blue/White/Zest","SIZES  6, 8, 8, 9, 9, 10, 10, 11, 12, 13","160.0","112.0","48.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F50-adiZero-TRX-FG-Leather-Firm-Ground-Soccer-Cleats-Solar-BlueRunning-WhiteSolar-Zest-68456.aspx",
"adidas","F50 adiZero TRX FG - Blue/White/Zest","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","160.0","112.0","48.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F50-adiZero-TRX-FG-Firm-Ground-Soccer-Cleats-Solar-BlueRunning-WhiteSolar-Zest-68455.aspx",
